date,team1,team2,team1players,team2players,team1score,team2score,winner,url
2017-08-10 00:00:00,Cloud9,Team MRN Black,"['ACHES', 'Assault', 'Xotic', 'Priest']","['Benji', 'Subsist', 'GefKid', 'Yohanson']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_World_League%2F2017%2FChampionship
2017-08-10 00:00:00,OpTic Gaming,Echo Fox,"['Scump', 'FormaL', 'Crimsix', 'Karma']","['Methodz', 'Mosh', 'MRuiz', 'Crowder']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_World_League%2F2017%2FChampionship
2017-08-11 10:30:00,HG Clan,ViVi,"['DzYz', '鼠标', 'Dodg1', 'ZiJ1e', 'ASCE']","['RUOTONG', 'T1nyV', 'Tiger', 'Ouling', 'He1dAs']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-11 12:30:00,VDA Gaming,Super Gaming,"['HaK1', 'L1hu4ZoU', 'EupHeMisTic', '103', 'A1tacker']","['Calvyyy', 'Mingz1', 'GARUAE', '117', 'Roar']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-12 06:30:00,Super Valiant Gaming,Acme Exclamation,"['AYawY', 'DaEvA', 'Yybc', 'PrinCesS', 'KATO']","['RA1nBowDa5h', 'Xneomorph', 'Kco0', 'ATTAy', 'Oskar']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-12 08:30:00,Unique Gamers,Super Gaming,"['Hijack', 'WinXC', '幼颜巨婴M', 'Yudong', 'V1King']","['Calvyyy', 'Mingz1', 'GARUAE', '117', 'Roar']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-13 06:30:00,Riverside Raccoons,Acme Exclamation,"['选手', '蓝猫', '咩咩', '勇敢', '53']","['RA1nBowDa5h', 'Xneomorph', 'Kco0', 'ATTAy', 'Oskar']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-13 08:30:00,Q1N9 Athletic Club,All Gamers,"['SMILEJANG', 'PATR1K', 'EN2O', 'Dev1ce', 'Scre4m']","['你的狙击我打穿', '魔', 'GAMtD', '翼龙', 'Bling']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-18 10:30:00,VDA Gaming,Super Valiant Gaming,"['HaK1', 'L1hu4ZoU', 'EupHeMisTic', '103', 'A1tacker']","['AYawY', 'DaEvA', 'Yybc', 'PrinCesS', 'KATO']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-18 12:30:00,Riverside Raccoons,ViVi,"['选手', '蓝猫', '咩咩', '勇敢', '53']","['RUOTONG', 'T1nyV', 'Tiger', 'Ouling', 'He1dAs']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-19 06:30:00,Q1N9 Athletic Club,Unique Gamers,"['SMILEJANG', 'PATR1K', 'EN2O', 'Dev1ce', 'Scre4m']","['Hijack', 'WinXC', '幼颜巨婴M', 'Yudong', 'V1King']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-19 08:30:00,HG Clan,Acme Exclamation,"['DzYz', '鼠标', 'Dodg1', 'ZiJ1e', 'ASCE']","['RA1nBowDa5h', 'Xneomorph', 'Kco0', 'ATTAy', 'Oskar']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-20 06:30:00,Riverside Raccoons,Super Valiant Gaming,"['选手', '蓝猫', '咩咩', '勇敢', '53']","['AYawY', 'DaEvA', 'Yybc', 'PrinCesS', 'KATO']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-20 08:30:00,ViVi,All Gamers,"['RUOTONG', 'T1nyV', 'Tiger', 'Ouling', 'He1dAs']","['你的狙击我打穿', '魔', 'GAMtD', '翼龙', 'Bling']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-25 10:30:00,Q1N9 Athletic Club,Super Gaming,"['SMILEJANG', 'PATR1K', 'EN2O', 'Dev1ce', 'Scre4m']","['Calvyyy', 'Mingz1', 'GARUAE', '117', 'Roar']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-25 12:30:00,VDA Gaming,Riverside Raccoons,"['HaK1', 'L1hu4ZoU', 'EupHeMisTic', '103', 'A1tacker']","['选手', '蓝猫', '咩咩', '勇敢', '53']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-26 06:30:00,All Gamers,Acme Exclamation,"['你的狙击我打穿', '魔', 'GAMtD', '翼龙', 'Bling']","['RA1nBowDa5h', 'Xneomorph', 'Kco0', 'ATTAy', 'Oskar']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-26 08:30:00,VDA Gaming,Unique Gamers,"['HaK1', 'L1hu4ZoU', 'EupHeMisTic', '103', 'A1tacker']","['Hijack', 'WinXC', '幼颜巨婴M', 'Yudong', 'V1King']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-27 06:30:00,HG Clan,Super Valiant Gaming,"['DzYz', '鼠标', 'Dodg1', 'ZiJ1e', 'ASCE']","['AYawY', 'DaEvA', 'Yybc', 'PrinCesS', 'KATO']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-08-27 08:30:00,ViVi,Super Gaming,"['RUOTONG', 'T1nyV', 'Tiger', 'Ouling', 'He1dAs']","['Calvyyy', 'Mingz1', 'GARUAE', '117', 'Roar']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-09-01 10:30:00,All Gamers,Super Gaming,"['你的狙击我打穿', '魔', 'GAMtD', '翼龙', 'Bling']","['Calvyyy', 'Mingz1', 'GARUAE', '117', 'Roar']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-09-01 12:30:00,VDA Gaming,Acme Exclamation,"['HaK1', 'L1hu4ZoU', 'EupHeMisTic', '103', 'A1tacker']","['RA1nBowDa5h', 'Xneomorph', 'Kco0', 'ATTAy', 'Oskar']",1,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-09-02 06:30:00,Q1N9 Athletic Club,HG Clan,"['SMILEJANG', 'PATR1K', 'EN2O', 'Dev1ce', 'Scre4m']","['DzYz', '鼠标', 'Dodg1', 'ZiJ1e', 'ASCE']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-09-02 09:30:00,ViVi,Super Valiant Gaming,"['RUOTONG', 'T1nyV', 'Tiger', 'Ouling', 'He1dAs']","['AYawY', 'DaEvA', 'Yybc', 'PrinCesS', 'KATO']",3,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-09-03 06:00:00,All Gamers,Acme Exclamation,"['你的狙击我打穿', '魔', 'GAMtD', '翼龙', 'Bling']","['RA1nBowDa5h', 'Xneomorph', 'Kco0', 'ATTAy', 'Oskar']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-09-03 06:00:00,Q1N9 Athletic Club,ViVi,"['SMILEJANG', 'PATR1K', 'EN2O', 'Dev1ce', 'Scre4m']","['RUOTONG', 'T1nyV', 'Tiger', 'Ouling', 'He1dAs']",0,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2017-09-16 06:00:00,All Gamers,ViVi,"['你的狙击我打穿', '魔', 'GAMtD', '翼龙', 'Bling']","['RUOTONG', 'T1nyV', 'Tiger', 'Ouling', 'He1dAs']",3,2,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_2
2018-03-31 07:00:00,Longzhu.SWAG,ViVi,"['RA1nBowDa5h', 'Hijack', 'Dabears', '19sBOHE', 'ATTAy']","['Hak1', 'HeSli', 'J1uWu', 'PangH', '11']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-01 05:30:00,Qing Jiu Club/PC,FiveThree,"['SMILEJANG', 'PATR1K', 'EN2O', 'A1tacker', 'GniluO']","['M9X7', 'LAOOOOTANG', '淘气大王', '饮一口毒奶', '澈浪']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-01 07:30:00,0610,53,"['Dos1a', 'Dodg1', 'KROY1', 'PARLLELS', 'ZiJ1e']","['十字大王', '南小鸟', 'YangG', 'VietnamJU', 'DouFu']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-01 09:30:00,Super Valiant Gaming,HG Clan,"['AYawY', 'KEaiY1ng', 'Yybc', 'PrinCesS', 'GuogE']","['灰熊', '果燃', 'Un7corn', 'DzYz', 'M020']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-01 11:30:00,Icon,1246,"['Cola', 'Three', '果燃', 'SoapzzZ', 'Ponytail']","['Matcha', 'WinXC', 'FanDaoAi', 'Sopa', 'M1Coc']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-06 09:30:00,HG Clan,0610,"['灰熊', '果燃', 'Un7corn', 'DzYz', 'M020']","['Dos1a', 'Dodg1', 'KROY1', 'PARLLELS', 'ZiJ1e']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-06 11:30:00,ViVi,FiveThree,"['Hak1', 'HeSli', 'J1uWu', 'PangH', '11']","['M9X7', 'LAOOOOTANG', '淘气大王', '饮一口毒奶', '澈浪']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-07 05:30:00,Qing Jiu Club/PC,Longzhu.SWAG,"['SMILEJANG', 'PATR1K', 'EN2O', 'A1tacker', 'GniluO']","['RA1nBowDa5h', 'Hijack', 'Dabears', '19sBOHE', 'ATTAy']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-07 07:30:00,Super Valiant Gaming,Icon,"['AYawY', 'KEaiY1ng', 'Yybc', 'PrinCesS', 'GuogE']","['Cola', 'Three', '果燃', 'SoapzzZ', 'Ponytail']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-07 09:30:00,1246,53,"['Matcha', 'WinXC', 'FanDaoAi', 'Sopa', 'M1Coc']","['十字大王', '南小鸟', 'YangG', 'VietnamJU', 'DouFu']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-07 11:30:00,HG Clan,ViVi,"['灰熊', '果燃', 'Un7corn', 'DzYz', 'M020']","['Hak1', 'HeSli', 'J1uWu', 'PangH', '11']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-08 05:30:00,Longzhu.SWAG,53,"['RA1nBowDa5h', 'Hijack', 'Dabears', '19sBOHE', 'ATTAy']","['十字大王', '南小鸟', 'YangG', 'VietnamJU', 'DouFu']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-08 07:30:00,Super Valiant Gaming,1246,"['AYawY', 'KEaiY1ng', 'Yybc', 'PrinCesS', 'GuogE']","['Matcha', 'WinXC', 'FanDaoAi', 'Sopa', 'M1Coc']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-08 09:30:00,Qing Jiu Club/PC,0610,"['SMILEJANG', 'PATR1K', 'EN2O', 'A1tacker', 'GniluO']","['Dos1a', 'Dodg1', 'KROY1', 'PARLLELS', 'ZiJ1e']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-08 11:30:00,Icon,FiveThree,"['Cola', 'Three', '果燃', 'SoapzzZ', 'Ponytail']","['M9X7', 'LAOOOOTANG', '淘气大王', '饮一口毒奶', '澈浪']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-13 09:30:00,Qing Jiu Club/PC,Icon,"['SMILEJANG', 'PATR1K', 'EN2O', 'A1tacker', 'GniluO']","['Cola', 'Three', '果燃', 'SoapzzZ', 'Ponytail']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-13 11:30:00,HG Clan,53,"['灰熊', '果燃', 'Un7corn', 'DzYz', 'M020']","['十字大王', '南小鸟', 'YangG', 'VietnamJU', 'DouFu']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-14 05:30:00,Super Valiant Gaming,FiveThree,"['AYawY', 'KEaiY1ng', 'Yybc', 'PrinCesS', 'GuogE']","['M9X7', 'LAOOOOTANG', '淘气大王', '饮一口毒奶', '澈浪']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-14 07:30:00,Longzhu.SWAG,0610,"['RA1nBowDa5h', 'Hijack', 'Dabears', '19sBOHE', 'ATTAy']","['Dos1a', 'Dodg1', 'KROY1', 'PARLLELS', 'ZiJ1e']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-14 09:30:00,1246,ViVi,"['Matcha', 'WinXC', 'FanDaoAi', 'Sopa', 'M1Coc']","['Hak1', 'HeSli', 'J1uWu', 'PangH', '11']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-14 11:30:00,Qing Jiu Club/PC,53,"['SMILEJANG', 'PATR1K', 'EN2O', 'A1tacker', 'GniluO']","['十字大王', '南小鸟', 'YangG', 'VietnamJU', 'DouFu']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-15 05:30:00,FiveThree,1246,"['M9X7', 'LAOOOOTANG', '淘气大王', '饮一口毒奶', '澈浪']","['Matcha', 'WinXC', 'FanDaoAi', 'Sopa', 'M1Coc']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-15 07:30:00,0610,ViVi,"['Dos1a', 'Dodg1', 'KROY1', 'PARLLELS', 'ZiJ1e']","['Hak1', 'HeSli', 'J1uWu', 'PangH', '11']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-15 09:30:00,Icon,HG Clan,"['Cola', 'Three', '果燃', 'SoapzzZ', 'Ponytail']","['灰熊', '果燃', 'Un7corn', 'DzYz', 'M020']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-15 11:30:00,Longzhu.SWAG,Super Valiant Gaming,"['RA1nBowDa5h', 'Hijack', 'Dabears', '19sBOHE', 'ATTAy']","['AYawY', 'KEaiY1ng', 'Yybc', 'PrinCesS', 'GuogE']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-20 09:30:00,FiveThree,0610,"['M9X7', 'LAOOOOTANG', '淘气大王', '饮一口毒奶', '澈浪']","['Dos1a', 'Dodg1', 'KROY1', 'PARLLELS', 'ZiJ1e']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-20 11:30:00,Qing Jiu Club/PC,HG Clan,"['SMILEJANG', 'PATR1K', 'EN2O', 'A1tacker', 'GniluO']","['灰熊', '果燃', 'Un7corn', 'DzYz', 'M020']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-21 05:30:00,53,Icon,"['十字大王', '南小鸟', 'YangG', 'VietnamJU', 'DouFu']","['Cola', 'Three', '果燃', 'SoapzzZ', 'Ponytail']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-21 07:30:00,ViVi,Super Valiant Gaming,"['Hak1', 'HeSli', 'J1uWu', 'PangH', '11']","['AYawY', 'KEaiY1ng', 'Yybc', 'PrinCesS', 'GuogE']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-21 09:30:00,1246,Longzhu.SWAG,"['Matcha', 'WinXC', 'FanDaoAi', 'Sopa', 'M1Coc']","['RA1nBowDa5h', 'Hijack', 'Dabears', '19sBOHE', 'ATTAy']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-21 11:30:00,FiveThree,HG Clan,"['M9X7', 'LAOOOOTANG', '淘气大王', '饮一口毒奶', '澈浪']","['灰熊', '果燃', 'Un7corn', 'DzYz', 'M020']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-22 05:30:00,Qing Jiu Club/PC,1246,"['SMILEJANG', 'PATR1K', 'EN2O', 'A1tacker', 'GniluO']","['Matcha', 'WinXC', 'FanDaoAi', 'Sopa', 'M1Coc']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-22 07:30:00,53,ViVi,"['十字大王', '南小鸟', 'YangG', 'VietnamJU', 'DouFu']","['Hak1', 'HeSli', 'J1uWu', 'PangH', '11']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-22 09:30:00,0610,Super Valiant Gaming,"['Dos1a', 'Dodg1', 'KROY1', 'PARLLELS', 'ZiJ1e']","['AYawY', 'KEaiY1ng', 'Yybc', 'PrinCesS', 'GuogE']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-22 11:30:00,Icon,Longzhu.SWAG,"['Cola', 'Three', '果燃', 'SoapzzZ', 'Ponytail']","['RA1nBowDa5h', 'Hijack', 'Dabears', '19sBOHE', 'ATTAy']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-27 09:30:00,53,Super Valiant Gaming,"['十字大王', '南小鸟', 'YangG', 'VietnamJU', 'DouFu']","['AYawY', 'KEaiY1ng', 'Yybc', 'PrinCesS', 'GuogE']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-27 11:30:00,FiveThree,Longzhu.SWAG,"['M9X7', 'LAOOOOTANG', '淘气大王', '饮一口毒奶', '澈浪']","['RA1nBowDa5h', 'Hijack', 'Dabears', '19sBOHE', 'ATTAy']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-28 05:30:00,Qing Jiu Club/PC,ViVi,"['SMILEJANG', 'PATR1K', 'EN2O', 'A1tacker', 'GniluO']","['Hak1', 'HeSli', 'J1uWu', 'PangH', '11']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-28 07:30:00,1246,HG Clan,"['Matcha', 'WinXC', 'FanDaoAi', 'Sopa', 'M1Coc']","['灰熊', '果燃', 'Un7corn', 'DzYz', 'M020']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-28 09:30:00,0610,Icon,"['Dos1a', 'Dodg1', 'KROY1', 'PARLLELS', 'ZiJ1e']","['Cola', 'Three', '果燃', 'SoapzzZ', 'Ponytail']",0,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-28 11:30:00,53,FiveThree,"['十字大王', '南小鸟', 'YangG', 'VietnamJU', 'DouFu']","['M9X7', 'LAOOOOTANG', '淘气大王', '饮一口毒奶', '澈浪']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-29 05:30:00,1246,0610,"['Matcha', 'WinXC', 'FanDaoAi', 'Sopa', 'M1Coc']","['Dos1a', 'Dodg1', 'KROY1', 'PARLLELS', 'ZiJ1e']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-29 07:30:00,ViVi,Icon,"['Hak1', 'HeSli', 'J1uWu', 'PangH', '11']","['Cola', 'Three', '果燃', 'SoapzzZ', 'Ponytail']",1,2,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-29 09:30:00,Qing Jiu Club/PC,Super Valiant Gaming,"['SMILEJANG', 'PATR1K', 'EN2O', 'A1tacker', 'GniluO']","['AYawY', 'KEaiY1ng', 'Yybc', 'PrinCesS', 'GuogE']",2,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-29 11:30:00,HG Clan,Longzhu.SWAG,"['灰熊', '果燃', 'Un7corn', 'DzYz', 'M020']","['RA1nBowDa5h', 'Hijack', 'Dabears', '19sBOHE', 'ATTAy']",2,1,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-04-30 17:00:00,KIYF eSports Club,EMonkeyZ,"['Machete', 'MettalZ', 'FrezR', 'Wartex', 'Zappy']","['CooperZ', 'GeNoX', 'XCaLa', 'SupeR', 'Bayon']",3,2,1,https%3A%2F%2Fliquipedia.net%2FLVP%2FSuperLiga%2FSeason_13%2FRegular_Season
2018-04-30 18:15:00,Giants Gaming,MAD Lions,"['TojoR', 'Braaain', 'YaKo', 'Lgend', 'Bidz']","['Inven', 'STyLeXx', 'Pepo', 'Nvidiouz', 'JK7']",3,1,1,https%3A%2F%2Fliquipedia.net%2FLVP%2FSuperLiga%2FSeason_13%2FRegular_Season
2018-04-30 19:30:00,Golden Hawks,Team Heretics,"['Glaaix', 'Drumpz', 'Buka', 'Dirty', 'Morte']","['Sukry', 'MethodZ', 'JurNii', 'Lucky', 'QwiKeR']",0,3,2,https%3A%2F%2Fliquipedia.net%2FLVP%2FSuperLiga%2FSeason_13%2FRegular_Season
2018-04-30 20:45:00,X6tence,Movistar Riders,"['GameR', 'Pabloskis', 'EnvdiaN', 'Oney', 'GoobZ']","['PeLukaa', 'Supraaz', 'PuNi', 'Sammy', 'Insight']",3,0,1,https%3A%2F%2Fliquipedia.net%2FLVP%2FSuperLiga%2FSeason_13%2FRegular_Season
2018-05-01 17:00:00,MAD Lions,Golden Hawks,"['Inven', 'STyLeXx', 'Pepo', 'Nvidiouz', 'JK7']","['Glaaix', 'Drumpz', 'Buka', 'Dirty', 'Morte']",2,3,2,https%3A%2F%2Fliquipedia.net%2FLVP%2FSuperLiga%2FSeason_13%2FRegular_Season
2018-05-01 18:15:00,Movistar Riders,KIYF eSports Club,"['PeLukaa', 'Supraaz', 'PuNi', 'Sammy', 'Insight']","['Machete', 'MettalZ', 'FrezR', 'Wartex', 'Zappy']",2,3,2,https%3A%2F%2Fliquipedia.net%2FLVP%2FSuperLiga%2FSeason_13%2FRegular_Season
2018-05-01 19:30:00,EMonkeyZ,Giants Gaming,"['CooperZ', 'GeNoX', 'XCaLa', 'SupeR', 'Bayon']","['TojoR', 'Braaain', 'YaKo', 'Lgend', 'Bidz']",0,3,2,https%3A%2F%2Fliquipedia.net%2FLVP%2FSuperLiga%2FSeason_13%2FRegular_Season
2018-05-01 20:45:00,Team Heretics,X6tence,"['Sukry', 'MethodZ', 'JurNii', 'Lucky', 'QwiKeR']","['GameR', 'Pabloskis', 'EnvdiaN', 'Oney', 'GoobZ']",3,0,1,https%3A%2F%2Fliquipedia.net%2FLVP%2FSuperLiga%2FSeason_13%2FRegular_Season
2018-05-05 05:30:00,Qing Jiu Club/PC,0610,"['SMILEJANG', 'PATR1K', 'EN2O', 'A1tacker', 'GniluO']","['Dos1a', 'Dodg1', 'KROY1', 'PARLLELS', 'ZiJ1e']",3,2,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-05-05 08:00:00,Super Valiant Gaming,53,"['AYawY', 'KEaiY1ng', 'Yybc', 'PrinCesS', 'GuogE']","['十字大王', '南小鸟', 'YangG', 'VietnamJU', 'DouFu']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-05-05 10:30:00,1246,ViVi,"['Matcha', 'WinXC', 'FanDaoAi', 'Sopa', 'M1Coc']","['Hak1', 'HeSli', 'J1uWu', 'PangH', '11']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-05-05 13:00:00,Icon,HG Clan,"['Cola', 'Three', '果燃', 'SoapzzZ', 'Ponytail']","['灰熊', '果燃', 'Un7corn', 'DzYz', 'M020']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-05-06 10:00:00,1246,Icon,"['Matcha', 'WinXC', 'FanDaoAi', 'Sopa', 'M1Coc']","['Cola', 'Three', '果燃', 'SoapzzZ', 'Ponytail']",3,0,1,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-05-06 10:30:00,Qing Jiu Club/PC,Super Valiant Gaming,"['SMILEJANG', 'PATR1K', 'EN2O', 'A1tacker', 'GniluO']","['AYawY', 'KEaiY1ng', 'Yybc', 'PrinCesS', 'GuogE']",2,3,2,https%3A%2F%2Fliquipedia.net%2FCall_of_Duty_Online_Champions_League%2FSeason_3
2018-05-07 17:00:00,Movistar Riders,MAD Lions,"['PeLukaa', 'Supraaz', 'PuNi', 'Sammy', 'Insight']","['Inven', 'STyLeXx', 'Pepo', 'Nvidiouz', 'JK7']",1,3,2,https%3A%2F%2Fliquipedia.net%2FLVP%2FSuperLiga%2FSeason_13%2FRegular_Season
2018-05-07 18:15:00,KIYF eSports Club,X6tence,"['Machete', 'MettalZ', 'FrezR', 'Wartex', 'Zappy']","['GameR', 'Pabloskis', 'EnvdiaN', 'Oney', 'GoobZ']",1,3,2,https%3A%2F%2Fliquipedia.net%2FLVP%2FSuperLiga%2FSeason_13%2FRegular_Season
2018-05-07 19:30:00,EMonkeyZ,Team Heretics,"['CooperZ', 'GeNoX', 'XCaLa', 'SupeR', 'Bayon']","['Sukry', 'MethodZ', 'JurNii', 'Lucky', 'QwiKeR']",1,3,2,https%3A%2F%2Fliquipedia.net%2FLVP%2FSuperLiga%2FSeason_13%2FRegular_Season
